head	relation	tail
https://w3id.org/hi-ontology#ChildUser	https://w3id.org/hi-ontology#hasCapability	https://w3id.org/hi-ontology#Collaborativeness
https://w3id.org/hi-ontology#SupportHealthcarePolicyDecisionsGoal	https://w3id.org/hi-ontology#requiresTask	https://w3id.org/hi-ontology#RefinePolicyScenariosTask
https://w3id.org/hi-ontology#PolicySimulationExecution	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#TaskExecution
https://w3id.org/hi-ontology#RepeatedInterventionsExecution	https://w3id.org/hi-ontology#realizesTask	https://w3id.org/hi-ontology#PerformInterventionsTask
https://w3id.org/hi-ontology#evaluatedBy	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://www.w3.org/2002/07/owl#ObjectProperty
https://w3id.org/hi-ontology#Data_GazeTrackingStream	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#Data
https://w3id.org/hi-ontology#DrivingSupportUseCase	https://w3id.org/hi-ontology#hasDomain	https://w3id.org/hi-ontology#MobilityDomain
https://w3id.org/hi-ontology#evaluatedBy	http://www.w3.org/2000/01/rdf-schema#domain	https://w3id.org/hi-ontology#TaskExecution
https://w3id.org/hi-ontology#requiresTask	http://www.w3.org/2000/01/rdf-schema#range	https://w3id.org/hi-ontology#Task
https://w3id.org/hi-ontology#TrustCalibrationEvaluation	https://w3id.org/hi-ontology#hasExperiment	https://w3id.org/hi-ontology#TrustCalibrationExperiment
https://w3id.org/hi-ontology#RecommendationTask	https://w3id.org/hi-ontology#requiresCapability	https://w3id.org/hi-ontology#Collaborativeness
https://w3id.org/hi-ontology#BlockSuspiciousTrafficTask	https://w3id.org/hi-ontology#requiresCapability	https://w3id.org/hi-ontology#PatternRecognitionForThreatDetection
n47762aed17b147d09183eb76ca0fa70bb12	http://www.w3.org/1999/02/22-rdf-syntax-ns#first	https://w3id.org/hi-ontology#performsExecution
https://w3id.org/hi-ontology#LatentSpaceInspectionTask	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#Task
https://w3id.org/hi-ontology#AISecuritySystem	https://w3id.org/hi-ontology#operatesInContext	https://w3id.org/hi-ontology#AdaptiveCybersecurityContext
https://w3id.org/hi-ontology#ProteinDiscoveryUseCase	https://w3id.org/hi-ontology#hasHITeam	https://w3id.org/hi-ontology#ProteinDiscoveryTeam
https://w3id.org/hi-ontology#allowsTask	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://www.w3.org/2002/07/owl#ObjectProperty
https://w3id.org/hi-ontology#PolicyScenarioEvaluation	https://w3id.org/hi-ontology#hasExperiment	https://w3id.org/hi-ontology#InSilicoPolicyInterventionExperiment
https://w3id.org/hi-ontology#AlphaFoldSystem	https://w3id.org/hi-ontology#operatesInContext	https://w3id.org/hi-ontology#ProteinDiscoveryResearchContext
https://w3id.org/hi-ontology#AnnaTherapist	https://w3id.org/hi-ontology#performsExecution	https://w3id.org/hi-ontology#ChildAssessmentExecution
https://w3id.org/hi-ontology#BrainAgePredictionUseCase	https://w3id.org/hi-ontology#hasDomain	https://w3id.org/hi-ontology#HealthcareDomain
n47762aed17b147d09183eb76ca0fa70bb15	http://www.w3.org/1999/02/22-rdf-syntax-ns#first	https://w3id.org/hi-ontology#allowsTask
https://w3id.org/hi-ontology#performsExecution	http://www.w3.org/2000/01/rdf-schema#range	https://w3id.org/hi-ontology#TaskExecution
https://w3id.org/hi-ontology#FaceMatchingDecisionSupportModel	https://w3id.org/hi-ontology#hasMethod	https://w3id.org/hi-ontology#DecisionSupportMethod
https://w3id.org/hi-ontology#ArchivalCurationTeam	https://w3id.org/hi-ontology#isInfluencedBy	https://w3id.org/hi-ontology#ArchivalCurationContext
https://w3id.org/hi-ontology#DecisionEvent_MoralJudgement	https://w3id.org/hi-ontology#realizesTask	https://w3id.org/hi-ontology#Task_MoralJudgementSupport
n47762aed17b147d09183eb76ca0fa70bb3	http://www.w3.org/1999/02/22-rdf-syntax-ns#first	https://w3id.org/hi-ontology#Context
https://w3id.org/hi-ontology#PersonalizedLearningSupportExecution_01	https://w3id.org/hi-ontology#performedBy	https://w3id.org/hi-ontology#TeacherUser
https://w3id.org/hi-ontology#AlexLearningSupportTeam	https://w3id.org/hi-ontology#hasMember	https://w3id.org/hi-ontology#AssistiveRobot
http://schema.org/Organization	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://www.w3.org/2002/07/owl#Class
https://w3id.org/hi-ontology#LongTermChatbotMemoryUseCase	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#UseCase
https://w3id.org/hi-ontology#Therapist	https://w3id.org/hi-ontology#hasCapability	https://w3id.org/hi-ontology#Communication
https://w3id.org/hi-ontology#LongTermConversationInteraction	https://w3id.org/hi-ontology#hasAgentInvolved	https://w3id.org/hi-ontology#GraphMemoAgent
http://xmlns.com/foaf/0.1/Person	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://www.w3.org/2002/07/owl#Class
https://w3id.org/hi-ontology#HILLInspectionExecution	https://w3id.org/hi-ontology#hasInteractionEpisode	https://w3id.org/hi-ontology#HILLInspectionInteraction
https://w3id.org/hi-ontology#HealthcarePolicyMaker	https://w3id.org/hi-ontology#performsExecution	https://w3id.org/hi-ontology#ABSSWhatIfAnalysisExecution
https://w3id.org/hi-ontology#NeurologistAgent	https://w3id.org/hi-ontology#hasCapability	https://w3id.org/hi-ontology#ClinicalDecisionSupportCapability
https://w3id.org/hi-ontology#Metric	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://www.w3.org/2002/07/owl#Class
https://w3id.org/hi-ontology#GameplayCoordinationExecution_01	https://w3id.org/hi-ontology#performedBy	https://w3id.org/hi-ontology#RobotAgent
https://w3id.org/hi-ontology#BlockSuspiciousTrafficTask	https://w3id.org/hi-ontology#requiresCapability	https://w3id.org/hi-ontology#CybersecurityContextAssessment
https://w3id.org/hi-ontology#OntologyRepairTask	https://w3id.org/hi-ontology#requiresCapability	https://w3id.org/hi-ontology#Communication
https://w3id.org/hi-ontology#isEligibleForTask	http://www.w3.org/2000/01/rdf-schema#range	https://w3id.org/hi-ontology#Task
https://w3id.org/hi-ontology#RobotAssistedLearningTeam	https://w3id.org/hi-ontology#hasMember	https://w3id.org/hi-ontology#LeahTeacher
https://w3id.org/hi-ontology#ArchiveVideoSegmentationExecution	https://w3id.org/hi-ontology#usesModel	https://w3id.org/hi-ontology#ArchivalSegmentationModel
https://w3id.org/hi-ontology#Interaction_PolicySimulation	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#Interaction
https://w3id.org/hi-ontology#BrainAgeEvaluation	https://w3id.org/hi-ontology#hasMetricConcept	https://w3id.org/hi-ontology#InterpretabilityMetric
https://w3id.org/hi-ontology#NaoRobot	https://w3id.org/hi-ontology#operatesInContext	https://w3id.org/hi-ontology#RobotAssistedLearningContext
https://w3id.org/hi-ontology#DecisionEvent_CollaborativeGameStrategy	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#TaskExecution
https://w3id.org/hi-ontology#HumanFaceMatcher	https://w3id.org/hi-ontology#performsExecution	https://w3id.org/hi-ontology#FaceMatchingTaskExecution
https://w3id.org/hi-ontology#CodeGenerationExecution_01	https://w3id.org/hi-ontology#hasOutputData	https://w3id.org/hi-ontology#GeneratedCodeData
https://w3id.org/hi-ontology#DrivingSupportTeam	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#HITeam
https://w3id.org/hi-ontology#ApplyLinearRegression	https://w3id.org/hi-ontology#allowsTask	https://w3id.org/hi-ontology#InferCausalLinksTask
n47762aed17b147d09183eb76ca0fa70bb22	http://www.w3.org/2002/07/owl#onProperty	https://w3id.org/hi-ontology#hasAgentInvolved
https://w3id.org/hi-ontology#DecisionEvent_EnvironmentReconstruction	https://w3id.org/hi-ontology#performedBy	https://w3id.org/hi-ontology#Human_Researcher
https://w3id.org/hi-ontology#HybridHumanPolicyTeam	https://w3id.org/hi-ontology#hasGoal	https://w3id.org/hi-ontology#SupportHealthcarePolicyDecisionsGoal
https://w3id.org/hi-ontology#MaintainOntologyQualityGoal	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#Goal
https://w3id.org/hi-ontology#DecisionEvent_LifestyleRecommendation	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#TaskExecution
https://w3id.org/hi-ontology#AI_SocialHealthCoach	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#ArtificialAgent
https://w3id.org/hi-ontology#Collaborativeness	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#Capability
https://w3id.org/hi-ontology#HILLExperiment	https://w3id.org/hi-ontology#hasMetricTested	https://w3id.org/hi-ontology#ModelAccuracyMetric
https://w3id.org/hi-ontology#Data_MoralDilemmaSet	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#Data
https://w3id.org/hi-ontology#ProteinPredictionEvaluation	https://w3id.org/hi-ontology#hasExperiment	https://w3id.org/hi-ontology#ProteinPredictionExperiment
https://w3id.org/hi-ontology#LiteratureCrossReferencingExecution	https://w3id.org/hi-ontology#performedBy	https://w3id.org/hi-ontology#DrEmilyChen
https://w3id.org/hi-ontology#BrainAgeAssessmentExecution	https://w3id.org/hi-ontology#performedBy	https://w3id.org/hi-ontology#BrainAgeSupportSystem
https://w3id.org/hi-ontology#UserState_TrustInAITeammate	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#Context
n47762aed17b147d09183eb76ca0fa70bb20	http://www.w3.org/2002/07/owl#onProperty	https://w3id.org/hi-ontology#requiresTask
https://w3id.org/hi-ontology#Data_LifestyleLogs	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#Data
https://w3id.org/hi-ontology#Chatbot	https://w3id.org/hi-ontology#hasCapability	https://w3id.org/hi-ontology#UserModeling
https://w3id.org/hi-ontology#ExplainBrainAgePredictionTask	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#Task
https://w3id.org/hi-ontology#Task	http://www.w3.org/2000/01/rdf-schema#subClassOf	n47762aed17b147d09183eb76ca0fa70bb21
https://w3id.org/hi-ontology#ProteinDiscoveryUseCase	https://w3id.org/hi-ontology#hasDomain	https://w3id.org/hi-ontology#HealthcareDomain
https://w3id.org/hi-ontology#ArchiveVideoSegmentationTask	https://w3id.org/hi-ontology#requiresCapability	https://w3id.org/hi-ontology#ReinforcementLearningSupport
https://w3id.org/hi-ontology#Justification_BehavioralAnalysis	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#Data
https://w3id.org/hi-ontology#Interaction	http://www.w3.org/2000/01/rdf-schema#subClassOf	n47762aed17b147d09183eb76ca0fa70bb22
https://w3id.org/hi-ontology#AlphaFoldSystem	https://w3id.org/hi-ontology#performsExecution	https://w3id.org/hi-ontology#ProteinAnalysisExecution
https://w3id.org/hi-ontology#LongTermMemoryRetrievalTask	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#Task
https://w3id.org/hi-ontology#Clinician	https://w3id.org/hi-ontology#hasCapability	https://w3id.org/hi-ontology#Responsibility
https://w3id.org/hi-ontology#ProteinStructurePredictionMethod	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#Method
https://w3id.org/hi-ontology#CybersecurityExpert	https://w3id.org/hi-ontology#performsExecution	https://w3id.org/hi-ontology#RestoreAccessExecution
https://w3id.org/hi-ontology#NeurosymbolicRepairInteraction_01	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#Interaction
https://w3id.org/hi-ontology#LongTermChatbotMemoryTeam	https://w3id.org/hi-ontology#hasMember	https://w3id.org/hi-ontology#GraphMemoAgent
https://w3id.org/hi-ontology#EnableCollaborativeGameplayGoal	https://w3id.org/hi-ontology#requiresTask	https://w3id.org/hi-ontology#JointActionTask
https://w3id.org/hi-ontology#BrainAgePredictionTeam	https://w3id.org/hi-ontology#hasMember	https://w3id.org/hi-ontology#BrainAgeSupportSystem
https://w3id.org/hi-ontology#HealthcarePolicyMaker	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#HumanAgent
https://w3id.org/hi-ontology#realizedBy	http://www.w3.org/2000/01/rdf-schema#range	https://w3id.org/hi-ontology#TaskExecution
https://w3id.org/hi-ontology#UserIntentionResolutionTask	https://w3id.org/hi-ontology#requiresCapability	https://w3id.org/hi-ontology#DynamicMentalizing
https://w3id.org/hi-ontology#FormalizationInputData	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#Data
https://w3id.org/hi-ontology#ClinicalAIDecisionSupportTool	https://w3id.org/hi-ontology#hasCapability	https://w3id.org/hi-ontology#Communication
https://w3id.org/hi-ontology#CIFAR10ImageData	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#Data
https://w3id.org/hi-ontology#GPT_4o_mini	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#Model
https://w3id.org/hi-ontology#BrainAgeExplanationData	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#Data
https://w3id.org/hi-ontology#ArchivalGovernanceInteraction	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#Interaction
https://w3id.org/hi-ontology#Task_TrustCalibration	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#Task
https://w3id.org/hi-ontology#CodeGenerationTask	https://w3id.org/hi-ontology#requiresCapability	https://w3id.org/hi-ontology#Communication
https://w3id.org/hi-ontology#DecisionEvent_MoralJudgement	https://w3id.org/hi-ontology#hasInputData	https://w3id.org/hi-ontology#Evidence_MoralDataset
https://w3id.org/hi-ontology#CausalDiscoveryInteraction	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#Interaction
n47762aed17b147d09183eb76ca0fa70bb6	http://www.w3.org/2002/07/owl#unionOf	n47762aed17b147d09183eb76ca0fa70bb7
https://w3id.org/hi-ontology#DrEmilyChen	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://xmlns.com/foaf/0.1/Person
https://w3id.org/hi-ontology#RepeatedInterventionsExecution	https://w3id.org/hi-ontology#usesModel	https://w3id.org/hi-ontology#CausalDiscoveryModel
https://w3id.org/hi-ontology#AlexLearningSupportTeam	https://w3id.org/hi-ontology#hasMember	https://w3id.org/hi-ontology#Therapist
https://w3id.org/hi-ontology#ClinicalJudgment	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#Capability
https://w3id.org/hi-ontology#LinearRegressionMethod	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#Method
https://w3id.org/hi-ontology#Task_PolicySimulation	https://w3id.org/hi-ontology#requiresCapability	https://w3id.org/hi-ontology#Adaptiveness
https://w3id.org/hi-ontology#ResearchCoordination	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#Capability
https://w3id.org/hi-ontology#AISecuritySystem	https://w3id.org/hi-ontology#hasCapability	https://w3id.org/hi-ontology#RapidExplanationGeneration
https://w3id.org/hi-ontology#ReconstructHiddenCausalDAGGoal	https://w3id.org/hi-ontology#requiresTask	https://w3id.org/hi-ontology#EvaluateStrategiesTask
https://w3id.org/hi-ontology#hasInteractionIntentConcept	http://www.w3.org/2000/01/rdf-schema#range	http://www.w3.org/2004/02/skos/core#Concept
https://w3id.org/hi-ontology#AdultUser	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://xmlns.com/foaf/0.1/Person
https://w3id.org/hi-ontology#HybridHumanPolicyModelingUseCase	https://w3id.org/hi-ontology#hasDomain	https://w3id.org/hi-ontology#PublicPolicyDomain
https://w3id.org/hi-ontology#NeurologistAgent	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#HumanAgent
https://w3id.org/hi-ontology#HILLInspectionExecution	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#TaskExecution
https://w3id.org/hi-ontology#hasGoalConcept	http://www.w3.org/2000/01/rdf-schema#range	http://www.w3.org/2004/02/skos/core#Concept
https://w3id.org/hi-ontology#PedagogicalSkills	https://w3id.org/hi-ontology#allowsTask	https://w3id.org/hi-ontology#EducationalPlanningTask
https://w3id.org/hi-ontology#RestoreAccessTask	https://w3id.org/hi-ontology#requiresCapability	https://w3id.org/hi-ontology#SecurityDecisionMaking
https://w3id.org/hi-ontology#hasHITeam	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://www.w3.org/2002/07/owl#ObjectProperty
https://w3id.org/hi-ontology#ReactiveResponse	https://w3id.org/hi-ontology#allowsTask	https://w3id.org/hi-ontology#GuidedRobotInteractionTask
https://w3id.org/hi-ontology#UsabilityMetric	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#Metric
https://w3id.org/hi-ontology#Task_CollaborativeGameStrategy	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#Task
https://w3id.org/hi-ontology#BrainAgePredictionOutput	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#Data
https://w3id.org/hi-ontology#QuestionAnsweringTask	https://w3id.org/hi-ontology#requiresCapability	https://w3id.org/hi-ontology#Communication
https://w3id.org/hi-ontology#GameStateData	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#Data
https://w3id.org/hi-ontology#DecisionEvent_PolicySimulation	https://w3id.org/hi-ontology#realizesTask	https://w3id.org/hi-ontology#Task_PolicySimulation
https://w3id.org/hi-ontology#TrustCalibrationTeam	https://w3id.org/hi-ontology#hasMember	https://w3id.org/hi-ontology#ClinicianAgent
https://w3id.org/hi-ontology#KnowledgeFormalizationExecution_01	https://w3id.org/hi-ontology#performedBy	https://w3id.org/hi-ontology#FormalizationAssistantAgent
https://w3id.org/hi-ontology#CybersecurityExpert	https://w3id.org/hi-ontology#operatesInContext	https://w3id.org/hi-ontology#AdaptiveCybersecurityContext
https://w3id.org/hi-ontology#ClinicalRecommendationExecution_01	https://w3id.org/hi-ontology#hasOutputData	https://w3id.org/hi-ontology#ClinicalRecommendationData
https://w3id.org/hi-ontology#PersonalizedLearningSupportTask	https://w3id.org/hi-ontology#requiresCapability	https://w3id.org/hi-ontology#Communication
https://w3id.org/hi-ontology#InferCausalLinksTask	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#Task
https://w3id.org/hi-ontology#RobotAssistedLearningTeam	https://w3id.org/hi-ontology#hasMember	https://w3id.org/hi-ontology#NaoRobot
https://w3id.org/hi-ontology#FaceMatchingTaskExecution	https://w3id.org/hi-ontology#realizesTask	https://w3id.org/hi-ontology#FaceMatchingHardSetTask
n47762aed17b147d09183eb76ca0fa70bb10	http://www.w3.org/2002/07/owl#unionOf	n47762aed17b147d09183eb76ca0fa70bb11
https://w3id.org/hi-ontology#DAG20PureRandomStrategyExperiment	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#Experiment
https://w3id.org/hi-ontology#FaceMatchingNormalSetTask	https://w3id.org/hi-ontology#requiresCapability	https://w3id.org/hi-ontology#ProvideMatchingSuggestions
https://w3id.org/hi-ontology#HILLInspectionInteraction	https://w3id.org/hi-ontology#hasAgentInvolved	https://w3id.org/hi-ontology#MLPractitionerAgent
https://w3id.org/hi-ontology#DecisionEvent_EnvironmentReconstruction	https://w3id.org/hi-ontology#realizesTask	https://w3id.org/hi-ontology#Task_EnvironmentReconstruction
https://w3id.org/hi-ontology#CausalDiscoveryTeam	https://w3id.org/hi-ontology#hasGoal	https://w3id.org/hi-ontology#ReconstructHiddenCausalDAGGoal
https://w3id.org/hi-ontology#PersonalizedLearningSupportTask	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#Task
https://w3id.org/hi-ontology#SoftwareEngineeringDomain	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#Domain
https://w3id.org/hi-ontology#DrEmilyChen	https://w3id.org/hi-ontology#operatesInContext	https://w3id.org/hi-ontology#ProteinDiscoveryResearchContext
https://w3id.org/hi-ontology#BrainAgeExplanationExecution	https://w3id.org/hi-ontology#towardsGoal	https://w3id.org/hi-ontology#SupportBrainAgeInterpretationGoal
n47762aed17b147d09183eb76ca0fa70bb8	http://www.w3.org/1999/02/22-rdf-syntax-ns#first	https://w3id.org/hi-ontology#HITeam
https://w3id.org/hi-ontology#ProteinAnalysisTask	https://w3id.org/hi-ontology#requiresCapability	https://w3id.org/hi-ontology#ProteinStructurePrediction
https://w3id.org/hi-ontology#performsExecution	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://www.w3.org/2002/07/owl#ObjectProperty
n47762aed17b147d09183eb76ca0fa70bb11	http://www.w3.org/1999/02/22-rdf-syntax-ns#rest	http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://w3id.org/hi-ontology#HILLInspectionExecution	https://w3id.org/hi-ontology#performedBy	https://w3id.org/hi-ontology#HILLFrameworkAgent
https://w3id.org/hi-ontology#PerformInterventionsTask	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#Task
https://w3id.org/hi-ontology#RobotAgent	https://w3id.org/hi-ontology#hasCapability	https://w3id.org/hi-ontology#Collaborativeness
https://w3id.org/hi-ontology#PreserveAndCurateArchivalKnowledgeGoal	https://w3id.org/hi-ontology#requiresTask	https://w3id.org/hi-ontology#ArchivalCollectionTask
https://w3id.org/hi-ontology#Interaction_MoralJudgement	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#Interaction
https://w3id.org/hi-ontology#OntologyRepairExecution_01	https://w3id.org/hi-ontology#realizesTask	https://w3id.org/hi-ontology#OntologyRepairTask
https://w3id.org/hi-ontology#PersonalizedLearningSupportTask	https://w3id.org/hi-ontology#requiresCapability	https://w3id.org/hi-ontology#Personalization
https://w3id.org/hi-ontology#BrainAgePredictionTeam	https://w3id.org/hi-ontology#isInfluencedBy	https://w3id.org/hi-ontology#ClinicalNeurodiagnosticContext
https://w3id.org/hi-ontology#DecisionEvent_TrustCalibration	https://w3id.org/hi-ontology#realizesTask	https://w3id.org/hi-ontology#Task_TrustCalibration
https://w3id.org/hi-ontology#PreserveAndCurateArchivalKnowledgeGoal	https://w3id.org/hi-ontology#requiresTask	https://w3id.org/hi-ontology#DataGovernanceNegotiationTask
https://w3id.org/hi-ontology#LLM_Agent	https://w3id.org/hi-ontology#hasCapability	https://w3id.org/hi-ontology#Transparency
https://w3id.org/hi-ontology#LongTermMemoryRetrievalExecution	https://w3id.org/hi-ontology#hasInteractionEpisode	https://w3id.org/hi-ontology#LongTermConversationInteraction
https://w3id.org/hi-ontology#HumanExperimenter	https://w3id.org/hi-ontology#performsExecution	https://w3id.org/hi-ontology#RepeatedInterventionsExecution
https://w3id.org/hi-ontology#LongTermMemoryEvaluation	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#Evaluation
https://w3id.org/hi-ontology#AI_SocialHealthCoach	https://w3id.org/hi-ontology#hasCapability	https://w3id.org/hi-ontology#Adaptiveness
https://w3id.org/hi-ontology#AlexLearningSupportTeam	https://w3id.org/hi-ontology#isInfluencedBy	https://w3id.org/hi-ontology#PersonalizedLearningContext
https://w3id.org/hi-ontology#executesTask	http://www.w3.org/2000/01/rdf-schema#subPropertyOf	https://w3id.org/hi-ontology#isAssignedToTask
https://w3id.org/hi-ontology#ComputeInteractionMetrics	https://w3id.org/hi-ontology#allowsTask	https://w3id.org/hi-ontology#AssessInfluenceAndConfirmationTask
https://w3id.org/hi-ontology#HybridHumanPolicyModelingUseCase	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#UseCase
https://w3id.org/hi-ontology#Creativity	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#Capability
https://w3id.org/hi-ontology#VRDialogueGoal	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#Goal
https://w3id.org/hi-ontology#FaceMatchingHITeam	https://w3id.org/hi-ontology#hasMember	https://w3id.org/hi-ontology#HumanFaceMatcher
https://w3id.org/hi-ontology#HILLInspectionExecution	https://w3id.org/hi-ontology#hasInputData	https://w3id.org/hi-ontology#CIFAR10ImageData
https://w3id.org/hi-ontology#ImproveLearningOutcomesGoal	https://w3id.org/hi-ontology#requiresTask	https://w3id.org/hi-ontology#EducationalPlanningTask
https://w3id.org/hi-ontology#CausalDiscoveryTeam	https://w3id.org/hi-ontology#hasMember	https://w3id.org/hi-ontology#HumanExperimenter
https://w3id.org/hi-ontology#RepeatedInterventionsExecution	https://w3id.org/hi-ontology#realizesTask	https://w3id.org/hi-ontology#InferCausalLinksTask
https://w3id.org/hi-ontology#BrainAgeAssessmentTask	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#Task
https://w3id.org/hi-ontology#TeacherUser	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#HumanAgent
https://w3id.org/hi-ontology#Chatbot	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#ArtificialAgent
https://w3id.org/hi-ontology#AI_EEG_TrustCalibrationSystem	https://w3id.org/hi-ontology#hasCapability	https://w3id.org/hi-ontology#Adaptiveness
n47762aed17b147d09183eb76ca0fa70bb10	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://www.w3.org/2002/07/owl#Class
https://w3id.org/hi-ontology#DecisionEvent_LifestyleRecommendation	https://w3id.org/hi-ontology#hasInputData	https://w3id.org/hi-ontology#Evidence_LifestyleLogs
https://w3id.org/hi-ontology#hasDomainConcept	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://www.w3.org/2002/07/owl#ObjectProperty
https://w3id.org/hi-ontology#ProteinStructurePrediction	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#Capability
https://w3id.org/hi-ontology#BrainAgeExplanationExecution	https://w3id.org/hi-ontology#hasInputData	https://w3id.org/hi-ontology#BrainAgePredictionOutput
https://w3id.org/hi-ontology#ArchiveVideoSegmentationExecution	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#TaskExecution
https://w3id.org/hi-ontology#ProteinAnalysisTask	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#Task
https://w3id.org/hi-ontology#CodeGenerationExecution_01	https://w3id.org/hi-ontology#hasInputData	https://w3id.org/hi-ontology#PromptSpecificationData
https://w3id.org/hi-ontology#ImproveCybersecurityResponseGoal	https://w3id.org/hi-ontology#requiresTask	https://w3id.org/hi-ontology#BlockSuspiciousTrafficTask
https://w3id.org/hi-ontology#GrammarlyAutocorrect	https://w3id.org/hi-ontology#hasCapability	https://w3id.org/hi-ontology#Transparency
https://w3id.org/hi-ontology#PolicySimulationInteraction	https://w3id.org/hi-ontology#hasAgentInvolved	https://w3id.org/hi-ontology#ABSSSimulationSystem
https://w3id.org/hi-ontology#isAssignedToTask	http://www.w3.org/2002/07/owl#propertyChainAxiom	n47762aed17b147d09183eb76ca0fa70bb12
